hour_of_day,login_duration,failed_attempts,country_code,device_known,typing_speed_wpm,ip_reputation,logins_last_24h,time_since_last,label
12,1293.9,1,0,1,39.5,0,1,8.76,0
9,1728.36,0,0,1,62.9,0,1,11.41,0
10,2228.61,0,0,1,44.73,0,3,20.94,0
16,1461.43,0,0,1,53.34,0,5,12.67,0
11,2185.0,0,0,1,63.76,0,1,13.23,0
9,1599.92,0,0,1,54.81,0,3,6.03,0
14,2321.4,1,0,1,54.37,0,1,11.61,0
10,1990.07,0,0,1,63.45,0,5,22.64,0
9,1857.22,2,0,1,56.17,0,5,12.18,0
12,1334.78,0,0,1,34.24,0,2,15.3,0
17,1377.59,0,0,1,44.86,0,5,12.0,0
7,1613.37,0,1,1,53.75,0,4,10.58,0
13,1911.63,0,0,1,59.16,0,3,14.96,0
9,1727.4,0,0,1,63.86,0,1,15.3,0
9,2062.16,1,0,1,49.1,0,5,0.5,0
14,2546.98,0,0,1,40.57,0,4,14.3,0
19,1852.28,0,0,1,41.81,0,1,1.4,0
13,2014.96,0,0,1,59.57,0,5,10.55,0
13,846.04,0,0,1,49.88,0,4,12.78,0
10,2182.32,0,0,1,64.43,0,5,8.68,0
23,105.74,9,1,0,120.61,1,10,0.97,1
13,1678.66,1,0,1,67.92,0,2,11.18,0
11,1176.49,0,0,1,46.17,0,1,5.15,0
16,2277.32,0,0,1,64.69,0,5,0.5,0
16,2811.97,0,0,1,65.36,0,2,0.5,0
16,2384.9,0,0,1,68.69,0,3,12.09,0
18,1603.38,0,0,1,64.59,0,4,10.79,0
16,2073.67,0,0,1,49.78,0,1,20.07,0
9,1489.98,0,0,1,50.86,0,2,10.47,0
20,1709.01,0,0,1,54.94,0,3,17.93,0
12,2002.13,0,0,1,68.54,0,1,12.59,0
12,1824.93,0,0,1,61.94,0,4,8.51,0
15,2045.12,0,0,1,82.07,0,4,11.08,0
18,2064.82,0,0,1,46.11,0,5,0.5,0
17,1239.97,2,0,1,46.29,0,4,15.03,0
14,2137.24,1,0,1,59.92,0,4,5.81,0
10,2589.02,0,0,1,56.28,0,1,5.91,0
9,1667.43,0,0,1,60.41,0,4,12.21,0
13,2276.68,0,0,1,53.81,0,4,17.08,0
12,1817.22,2,1,1,48.94,0,4,5.31,0
12,2068.96,1,0,1,56.3,0,2,11.28,0
17,1036.8,0,0,1,37.01,0,2,11.81,0
23,251.7,4,1,0,4.03,1,28,0.93,1
16,2276.43,0,1,1,44.15,0,2,11.72,0
12,2377.76,0,0,1,65.53,0,1,2.33,0
7,1360.38,0,0,1,44.94,0,5,12.56,0
10,1565.63,1,0,1,44.94,0,1,4.5,0
13,2539.74,2,0,1,56.32,0,5,17.2,0
9,2033.73,1,1,1,56.91,0,1,8.47,0
3,95.75,3,1,0,17.62,1,23,0.87,1
11,1182.03,0,0,1,61.94,0,5,26.82,0
17,1207.54,0,0,0,69.01,0,3,13.38,0
12,1711.95,0,0,1,52.86,0,2,16.81,0
5,137.21,4,1,0,139.97,1,40,0.62,1
12,1419.64,0,0,1,57.64,0,5,14.41,0
1,248.53,3,1,0,15.44,1,28,0.8,1
12,1690.98,1,0,1,55.85,0,4,11.29,0
9,1711.99,0,0,1,63.81,0,4,15.62,0
3,181.02,5,1,1,111.82,1,18,0.63,1
9,1917.42,0,0,1,63.71,0,4,11.87,0
15,1937.17,2,0,1,70.54,0,5,18.82,0
0,130.54,5,0,0,8.12,0,12,0.44,1
13,1646.25,0,0,1,63.4,0,3,16.56,0
11,1651.26,0,0,1,69.49,0,2,4.17,0
0,127.18,5,1,0,25.32,1,35,0.04,1
14,2131.73,0,0,1,56.03,0,3,4.89,0
17,1422.98,0,0,1,61.99,0,5,13.72,0
9,1351.3,0,0,1,58.86,0,4,12.89,0
16,1273.82,0,0,1,64.68,0,1,14.58,0
18,1899.78,0,0,1,46.22,0,2,13.74,0
10,1534.14,2,0,0,69.94,0,1,12.63,0
16,2148.93,0,0,1,48.95,0,2,13.35,0
13,2175.17,1,0,0,41.02,0,1,11.13,0
2,221.84,4,0,0,124.4,1,45,0.19,1
11,2140.03,0,0,1,37.58,0,4,8.39,0
0,258.82,5,1,0,14.16,1,43,0.86,1
13,1184.97,0,0,1,55.72,0,1,6.19,0
3,10.0,3,1,0,132.75,0,13,0.58,1
8,1769.0,2,0,1,52.01,0,4,9.18,0
13,1147.19,2,0,1,52.17,0,1,5.88,0
15,2155.0,0,0,1,61.54,0,3,4.14,0
10,2065.97,0,0,1,61.97,0,1,8.62,0
16,1729.88,0,0,1,44.14,0,1,12.57,0
10,1347.93,0,0,1,58.21,0,3,12.76,0
16,1488.47,1,0,1,43.05,0,3,10.79,0
11,2345.03,1,0,1,62.65,0,1,5.24,0
4,10.0,4,1,0,23.39,0,27,0.34,1
11,1918.9,1,0,1,73.22,0,4,5.21,0
7,1272.41,0,0,1,43.19,0,1,20.88,0
9,2518.54,0,0,1,61.21,0,4,14.49,0
9,1180.42,0,0,1,44.69,0,3,13.77,0
9,1569.43,1,0,1,62.75,0,5,6.96,0
13,1633.91,0,0,1,49.72,0,4,8.29,0
15,1640.04,0,0,1,65.87,0,2,3.45,0
8,2442.25,0,0,1,64.43,0,4,19.08,0
22,10.0,9,1,0,121.89,0,10,0.28,1
17,1954.95,0,0,1,54.77,0,5,9.52,0
8,1568.62,0,0,1,64.72,0,5,14.45,0
10,2171.76,1,0,1,44.68,0,2,11.37,0
4,266.66,8,1,0,7.38,1,12,0.19,1
11,1495.46,1,0,1,70.44,0,3,16.3,0
11,1551.09,0,0,1,56.48,0,1,9.54,0
18,1860.56,0,0,1,58.43,0,2,15.76,0
13,2437.67,0,0,1,54.17,0,1,15.32,0
23,262.36,4,0,0,8.35,0,32,0.53,1
13,2207.57,0,0,1,59.97,0,4,12.22,0
13,1593.91,0,0,1,62.32,0,2,8.79,0
9,1645.73,1,0,1,38.94,0,1,13.29,0
10,2379.12,0,0,1,60.76,0,3,18.08,0
12,2117.84,2,0,1,67.86,0,3,19.62,0
15,2189.45,0,0,1,55.55,0,3,14.23,0
16,958.1,0,0,1,64.51,0,2,4.71,0
0,129.67,9,1,0,11.51,1,47,0.7,1
8,1763.44,0,0,1,57.46,0,3,8.84,0
9,1124.33,0,0,1,45.31,0,5,10.77,0
18,1821.01,0,0,1,49.95,0,3,19.76,0
8,2072.09,0,0,1,56.92,0,2,15.1,0
9,1098.29,1,0,1,62.21,0,2,10.4,0
8,1798.48,0,0,1,67.1,0,5,12.47,0
14,1201.54,0,0,1,58.54,0,1,10.89,0
17,1678.55,0,0,1,56.95,0,5,18.65,0
12,1878.03,0,0,1,71.74,0,2,5.54,0
9,667.07,0,0,1,57.56,0,4,6.19,0
15,1955.32,0,0,1,53.88,0,5,8.12,0
18,1704.2,1,0,1,53.12,0,5,8.19,0
13,2466.89,0,0,1,48.92,0,3,1.38,0
15,1920.78,1,0,1,47.35,0,2,11.49,0
14,1933.78,0,0,1,44.24,0,4,6.09,0
1,327.27,6,1,0,8.97,0,14,1.23,1
16,1470.47,0,0,1,49.2,0,3,8.24,0
12,1743.39,0,0,1,53.43,0,1,17.65,0
13,2016.12,0,0,0,44.56,0,5,12.56,0
16,2282.64,0,0,1,53.77,0,5,19.08,0
12,747.71,1,0,1,65.09,0,3,12.73,0
12,885.69,0,0,1,50.8,0,3,17.22,0
14,2198.82,1,0,1,56.74,0,2,11.04,0
9,1143.45,2,0,1,53.19,0,5,7.43,0
11,2149.13,0,0,1,47.17,0,5,13.44,0
15,1757.52,1,0,1,58.56,0,3,15.24,0
11,2184.12,0,1,1,50.67,0,1,7.11,0
3,265.16,3,1,0,22.98,1,29,0.43,1
23,172.86,7,0,1,114.75,1,49,0.01,1
9,2309.77,0,0,1,60.38,0,5,11.91,0
8,2435.45,0,0,1,54.65,0,4,11.63,0
3,277.88,5,1,0,108.29,1,39,0.77,1
11,1521.72,0,0,1,55.82,0,3,14.98,0
13,1635.59,1,0,1,51.2,0,3,13.79,0
19,1407.98,0,0,1,58.43,0,4,17.99,0
15,2281.03,0,0,1,62.03,0,1,9.63,0
8,1920.68,0,0,1,69.15,0,4,4.56,0
14,1892.74,0,0,0,71.84,0,5,9.43,0
10,2265.35,0,0,1,76.38,0,2,16.59,0
17,1813.56,1,0,1,55.19,0,1,11.97,0
16,1762.07,0,0,1,54.68,0,5,7.84,0
10,1696.42,0,0,1,45.54,0,2,1.99,0
13,1649.75,0,0,1,51.63,0,2,10.61,0
15,2328.4,0,0,1,60.72,0,5,25.96,0
13,1395.76,0,0,1,49.76,0,5,7.47,0
14,2050.57,0,0,1,56.75,0,4,13.63,0
10,2578.08,0,0,1,66.33,0,4,10.26,0
14,1459.05,0,0,1,50.93,0,3,7.02,0
13,1810.08,0,0,1,34.2,0,5,19.01,0
13,1463.8,0,0,1,60.97,0,5,7.09,0
12,1657.33,0,0,1,56.43,0,4,12.11,0
12,2224.55,0,0,1,55.42,0,3,4.3,0
12,2178.36,0,0,1,49.29,0,3,13.63,0
15,1997.42,0,0,1,60.97,0,2,10.41,0
12,718.24,0,0,1,54.62,0,1,9.41,0
14,1923.07,1,0,1,41.18,0,5,20.09,0
22,141.32,3,1,0,91.96,0,12,0.5,1
5,125.88,4,1,0,13.23,0,38,1.18,1
8,1845.64,0,0,1,42.16,0,1,12.34,0
16,2099.71,0,0,1,48.0,0,1,3.4,0
20,1326.39,0,0,1,62.43,0,5,0.5,0
17,1805.13,0,0,1,28.73,0,4,11.31,0
18,2107.61,0,0,1,53.61,0,5,7.87,0
13,1856.39,0,0,1,35.84,0,2,4.63,0
12,2114.07,0,0,1,42.25,0,1,13.88,0
22,10.0,9,1,0,21.96,1,11,0.58,1
13,1525.31,0,0,1,73.04,0,4,14.57,0
1,336.08,4,1,0,113.28,1,40,0.27,1
11,1470.16,0,0,0,44.83,0,2,15.03,0
15,2098.64,0,0,1,53.59,0,2,14.48,0
12,1358.53,0,0,1,40.56,0,5,17.71,0
1,130.94,5,1,0,145.38,0,15,0.57,1
16,2081.26,0,0,1,60.09,0,2,9.28,0
16,1692.02,0,0,1,73.74,0,2,2.59,0
14,2378.63,0,0,1,43.37,0,1,12.77,0
9,664.37,0,0,0,52.99,0,2,10.41,0
23,271.85,6,0,0,134.16,0,22,0.5,1
9,2038.2,1,0,1,63.97,0,2,19.23,0
12,1581.93,0,0,1,60.91,0,5,21.21,0
17,1730.95,0,0,1,57.7,0,4,11.92,0
2,157.35,5,0,1,15.88,0,28,0.37,1
3,150.98,3,1,0,134.87,0,38,0.04,1
3,337.69,6,1,1,16.76,1,14,0.51,1
16,1369.05,0,0,1,61.36,0,3,9.82,0
12,1271.38,0,0,1,66.81,0,2,11.22,0
3,66.31,9,1,0,9.21,1,32,0.7,1
11,1787.18,0,0,1,75.12,0,1,2.8,0
10,1237.22,0,0,1,76.63,0,2,21.5,0
12,2496.38,0,0,1,44.14,0,1,12.24,0
7,2293.9,0,0,1,59.61,0,2,12.48,0
22,379.09,8,1,0,20.06,0,31,0.66,1
7,1304.18,0,0,1,51.53,0,1,12.86,0
9,1408.11,0,0,1,48.33,0,4,15.37,0
12,1701.47,2,0,1,74.83,0,1,22.9,0
10,1958.17,0,0,1,59.86,0,4,7.53,0
15,1934.99,0,0,1,52.31,0,5,21.65,0
7,1537.15,2,0,1,44.5,0,2,10.5,0
14,1243.22,0,0,1,43.29,0,3,6.37,0
10,1888.62,0,0,1,64.95,0,1,9.93,0
8,1532.74,0,0,1,46.22,0,5,0.5,0
11,1551.19,0,0,1,75.97,0,1,16.0,0
17,1803.51,0,0,1,75.99,0,1,8.23,0
10,2325.63,0,1,1,49.46,0,3,9.97,0
17,1146.43,0,0,1,53.31,0,5,6.45,0
10,1790.78,2,0,1,64.17,0,1,1.14,0
11,1643.84,0,0,1,70.37,0,4,16.48,0
8,1760.99,0,0,1,64.53,0,1,5.38,0
15,1516.84,0,0,1,47.32,0,4,15.12,0
4,172.67,4,1,0,12.52,1,18,0.63,1
10,2185.57,1,0,1,61.21,0,5,11.5,0
12,1896.08,0,0,1,47.4,0,4,5.47,0
12,1616.14,0,0,1,64.71,0,1,16.05,0
15,2436.16,1,0,1,34.93,0,2,12.07,0
9,1398.62,0,0,1,50.02,0,1,7.29,0
10,1999.55,2,0,1,52.82,0,2,9.98,0
8,1735.75,0,1,0,46.83,0,4,13.3,0
14,1793.2,2,1,1,62.57,0,1,14.9,0
11,1812.86,0,0,1,66.14,0,2,11.21,0
13,1442.56,0,0,1,31.15,0,2,5.25,0
22,146.19,5,1,0,125.44,1,20,0.68,1
16,1175.4,1,0,1,56.09,0,3,16.95,0
12,2974.16,0,0,0,63.98,0,5,10.22,0
9,1451.52,0,0,1,48.06,0,5,10.49,0
14,1594.96,0,0,1,57.82,0,3,6.38,0
11,1951.76,0,0,1,57.85,0,4,9.83,0
19,1278.16,1,0,1,45.37,0,4,7.49,0
14,1100.95,0,0,1,59.9,0,2,7.21,0
23,27.83,4,1,0,15.72,1,40,0.55,1
15,893.58,0,0,1,64.37,0,1,10.42,0
11,967.16,1,0,1,63.51,0,3,10.89,0
18,1020.25,1,0,1,48.03,0,5,16.8,0
10,1680.47,0,0,1,39.52,0,4,13.97,0
15,1952.52,0,0,1,46.88,0,5,7.47,0
10,2011.14,0,0,1,69.75,0,5,17.06,0
4,239.93,5,1,0,109.94,1,25,0.89,1
15,1690.08,0,0,1,64.9,0,3,13.6,0
0,222.2,4,1,0,8.82,1,34,0.56,1
16,1758.57,1,0,1,52.74,0,4,10.14,0
12,2001.1,2,0,1,51.36,0,5,0.5,0
7,787.29,0,0,1,47.6,0,2,15.44,0
13,1820.48,1,0,1,51.56,0,1,10.88,0
12,2371.5,1,0,1,66.14,0,4,9.91,0
2,135.45,3,1,0,16.75,1,36,0.19,1
13,2198.45,0,0,1,57.56,0,4,8.3,0
16,2073.28,0,0,1,45.84,0,5,11.36,0
9,2315.55,2,0,0,44.54,0,4,6.59,0
22,233.11,10,0,0,120.15,1,39,0.38,1
13,2244.84,0,0,1,57.83,0,2,13.52,0
15,1666.97,2,0,1,39.11,0,3,3.61,0
8,1761.35,0,0,1,51.22,0,2,21.13,0
11,2074.9,0,0,1,55.33,0,4,5.97,0
12,1636.08,0,0,1,70.91,0,1,19.2,0
5,190.07,4,0,0,100.67,0,28,0.02,1
16,1754.08,0,0,1,56.87,0,4,12.11,0
13,1466.29,0,0,1,47.9,0,2,18.52,0
10,1770.03,2,0,1,64.42,0,5,14.51,0
0,38.5,8,1,0,135.81,0,39,0.28,1
18,1474.98,0,0,0,54.81,0,2,10.7,0
17,1358.73,1,0,1,70.35,0,1,10.21,0
15,2055.46,0,0,1,54.78,0,4,8.44,0
12,1715.33,0,0,1,52.84,0,5,7.98,0
14,1455.58,1,0,1,56.6,0,4,15.24,0
16,1756.0,0,0,1,49.84,0,4,14.44,0
22,10.97,3,0,0,21.78,1,15,0.49,1
11,1762.85,0,0,1,62.98,0,1,12.49,0
9,1843.21,0,0,1,67.29,0,5,5.3,0
9,1790.24,0,0,1,63.9,0,1,0.5,0
3,103.83,3,0,0,113.35,0,35,0.85,1
1,319.13,5,1,0,12.13,1,43,0.51,1
12,1323.84,0,0,1,57.73,0,4,8.59,0
13,1744.6,0,0,1,39.4,0,5,12.19,0
9,2625.69,0,0,1,53.27,0,3,13.38,0
10,2470.85,0,0,1,47.85,0,5,12.96,0
12,2137.01,0,0,1,72.66,0,3,2.62,0
13,1071.7,0,0,1,54.06,0,2,18.51,0
13,1347.14,0,0,1,42.02,0,3,8.3,0
15,1857.32,0,0,1,65.13,0,3,11.54,0
15,2030.58,1,0,1,61.83,0,3,16.11,0
18,1160.24,2,0,1,50.73,0,4,12.04,0
11,2328.17,0,0,1,57.33,0,3,13.05,0
11,1774.12,0,0,1,59.55,0,2,15.22,0
12,1595.29,0,0,1,65.54,0,4,2.25,0
11,2527.56,0,0,1,61.94,0,1,14.03,0
21,1641.07,0,0,1,57.75,0,1,14.27,0
20,2078.35,1,0,1,45.18,0,4,16.26,0
12,1972.34,0,0,1,67.88,0,1,6.55,0
13,1719.86,0,0,1,50.07,0,2,9.35,0
11,2339.67,1,0,1,40.11,0,4,11.95,0
10,1229.59,0,0,1,40.18,0,3,4.98,0
17,1772.75,0,0,1,46.21,0,5,0.5,0
12,1383.09,0,0,1,62.24,0,3,10.52,0
15,1824.75,0,0,1,71.27,0,3,11.66,0
15,1544.69,1,0,1,55.49,0,3,7.9,0
17,2053.46,0,0,1,34.53,0,1,17.12,0
16,2128.83,0,0,1,66.77,0,1,19.37,0
13,1906.73,0,0,1,61.15,0,5,2.99,0
11,1563.49,0,0,1,55.42,0,3,1.27,0
12,2204.34,0,0,1,60.6,0,5,15.5,0
11,750.07,0,0,1,54.31,0,5,5.96,0
10,967.7,1,0,1,57.81,0,1,7.61,0
7,2073.78,0,0,1,49.19,0,3,8.52,0
15,1970.13,0,0,0,46.96,0,4,29.77,0
8,2141.28,0,0,1,56.16,0,1,10.0,0
8,1922.96,0,0,1,48.42,0,2,14.08,0
13,1963.78,0,0,1,67.69,0,4,5.4,0
9,1744.77,1,0,1,62.17,0,5,8.8,0
16,2119.2,0,0,1,77.4,0,3,17.99,0
22,276.4,8,1,0,120.28,0,13,0.92,1
8,1859.84,2,0,1,46.63,0,1,17.31,0
14,2186.87,0,1,1,48.52,0,1,13.28,0
10,1408.5,0,0,1,54.47,0,1,11.49,0
16,2027.24,1,0,1,54.39,0,4,3.6,0
8,1795.65,0,0,1,43.7,0,4,19.04,0
2,32.13,3,1,0,130.29,1,29,0.92,1
14,1609.38,0,0,1,48.65,0,2,18.52,0
18,1753.91,0,0,1,46.84,0,3,21.48,0
9,1548.32,0,0,1,51.31,0,1,5.48,0
11,1545.78,0,0,1,61.0,0,4,18.78,0
10,1775.84,0,0,1,32.28,0,3,10.19,0
10,1000.44,0,0,1,70.33,0,2,3.34,0
4,316.09,7,1,1,13.92,0,11,0.75,1
10,1844.21,2,0,1,67.46,0,5,7.13,0
15,970.21,0,0,1,40.17,1,2,20.76,0
13,2180.99,0,0,1,58.69,0,2,9.82,0
10,2134.86,0,0,1,53.42,0,2,6.69,0
18,1496.12,1,0,1,61.77,0,4,10.83,0
9,1615.53,0,0,0,36.34,0,5,14.72,0
13,1505.95,1,0,1,52.21,0,5,16.76,0
11,2013.28,0,0,1,61.97,0,3,8.81,0
11,1648.57,0,0,1,53.53,0,3,0.5,0
9,2329.1,0,0,1,71.42,0,1,8.01,0
23,170.07,4,1,0,11.6,0,30,0.85,1
17,2238.62,0,0,1,64.03,0,3,14.6,0
5,57.11,4,1,1,141.97,1,21,0.79,1
10,1684.78,0,0,1,46.62,0,2,15.94,0
10,1348.06,0,0,1,35.86,0,3,9.58,0
9,1875.79,0,0,1,55.05,0,1,15.42,0
12,1485.13,0,0,1,40.52,0,3,15.07,0
12,1829.8,0,0,1,58.33,0,5,12.5,0
9,1842.87,0,0,1,49.05,0,5,3.82,0
12,2267.1,0,0,1,39.91,0,2,12.56,0
13,1062.48,2,0,1,49.31,0,4,6.03,0
12,2317.99,0,0,1,74.8,0,1,0.5,0
12,1364.64,0,0,1,44.18,0,2,12.59,0
16,1743.39,0,0,1,69.46,0,4,18.81,0
11,2454.7,0,0,1,45.33,0,2,20.24,0
13,1773.09,0,0,1,70.83,0,2,14.49,0
23,262.94,5,1,0,12.94,0,32,0.52,1
16,1867.21,0,0,1,53.51,0,5,17.54,0
10,1704.93,0,0,1,47.94,0,2,13.01,0
14,1884.15,0,0,1,54.04,0,1,14.98,0
15,1431.12,0,0,1,44.03,0,2,7.28,0
8,2102.63,0,0,1,55.28,0,3,14.02,0
15,2022.38,0,0,1,57.67,0,1,7.48,0
4,243.87,5,1,0,123.55,1,20,0.62,1
2,212.73,5,1,1,17.01,1,39,0.31,1
12,1933.35,0,0,1,53.15,0,1,21.6,0
11,1304.38,0,0,1,54.21,0,4,10.42,0
11,1812.56,1,0,1,58.81,0,4,8.94,0
9,1714.62,0,0,1,44.0,0,1,12.26,0
14,2159.4,0,0,1,50.12,0,4,7.7,0
11,1279.56,0,0,1,62.7,0,2,24.79,0
8,1554.18,1,0,1,55.29,0,2,7.21,0
8,2068.78,0,0,1,55.7,0,1,9.82,0
10,1560.62,0,0,0,43.74,0,3,13.35,0
0,320.57,5,1,0,125.54,1,20,0.52,1
14,2000.67,0,0,1,77.11,0,5,16.07,0
10,2128.94,1,0,1,47.34,0,5,17.52,0
11,1261.1,0,0,1,43.07,0,3,20.37,0
4,98.63,3,1,0,112.77,1,14,0.31,1
12,3211.62,2,0,1,49.55,0,2,17.44,0
11,1735.83,0,0,1,46.64,0,1,10.5,0
23,56.34,4,1,0,119.74,1,28,0.26,1
16,1416.49,0,0,1,70.6,0,4,12.65,0
13,2261.44,0,0,1,63.81,0,2,16.46,0
15,2280.98,2,0,1,63.93,0,5,7.65,0
22,361.77,4,1,0,20.39,0,36,0.63,1
8,1594.44,0,0,1,47.93,0,1,9.41,0
9,1939.97,0,0,1,60.67,0,4,8.01,0
9,900.23,0,0,1,49.47,0,3,21.0,0
16,1325.47,0,0,1,53.02,0,5,19.41,0
15,2211.51,0,0,1,57.78,0,2,9.63,0
13,1282.95,0,0,1,56.18,0,4,14.9,0
13,1961.93,0,0,1,46.33,0,2,7.44,0
10,1665.24,0,0,0,63.52,0,3,13.32,0
10,1614.82,0,0,1,69.86,1,4,20.32,0
8,1705.2,0,0,1,64.11,0,1,11.33,0
9,1013.07,0,0,1,57.97,0,3,13.69,0
15,2216.17,0,0,1,47.68,0,5,8.12,0
15,2350.87,0,0,1,45.2,0,1,22.82,0
11,2470.56,0,0,1,57.52,0,3,8.27,0
13,1840.32,0,0,1,58.45,0,4,13.08,0
15,1711.58,0,0,0,54.92,0,3,9.06,0
16,1780.05,0,0,1,51.16,0,4,7.38,0
10,957.74,0,0,1,61.77,0,1,4.69,0
15,1968.08,0,0,1,61.6,0,3,15.07,0
15,1732.35,0,0,0,55.44,0,1,0.5,0
19,1663.14,0,0,1,44.97,0,4,21.54,0
15,3097.24,0,0,1,67.55,0,4,14.73,0
15,2469.94,0,0,0,46.13,0,2,3.16,0
18,1713.73,0,1,1,46.21,0,3,20.28,0
21,1739.31,1,0,1,51.93,0,1,9.8,0
10,1885.03,0,0,1,43.02,0,5,18.23,0
15,1870.21,0,0,1,54.34,0,2,1.36,0
12,1555.53,2,0,1,44.56,0,4,8.06,0
9,2287.39,0,0,1,59.47,0,4,7.91,0
11,1482.99,0,0,1,43.29,0,4,16.63,0
14,1878.5,0,0,1,51.46,0,3,9.51,0
12,1500.33,0,0,1,48.05,0,2,22.54,0
11,1019.36,0,0,1,43.28,0,2,19.59,0
13,1479.03,0,1,1,44.94,0,4,12.83,0
13,2276.5,2,0,1,49.25,0,3,12.48,0
10,2258.41,0,0,1,56.39,0,5,12.79,0
9,917.88,1,0,1,53.81,0,5,9.63,0
18,1566.22,0,0,1,36.59,0,4,22.29,0
14,2300.91,1,0,1,53.39,0,3,19.55,0
9,1253.26,1,0,1,53.37,0,2,5.08,0
14,1663.64,0,0,1,55.27,0,5,5.73,0
21,1445.07,0,0,1,62.93,0,1,15.06,0
17,2079.19,0,0,1,63.68,0,5,20.63,0
9,1774.94,0,0,1,74.7,0,4,5.22,0
13,1806.28,0,0,1,58.88,0,3,4.3,0
9,2559.49,0,0,1,70.15,0,4,0.5,0
12,1539.74,0,0,1,64.1,0,2,16.73,0
15,1675.84,1,0,1,50.68,0,2,8.51,0
10,2342.18,0,0,1,61.52,0,1,0.5,0
17,1863.79,0,0,1,54.27,0,1,7.35,0
16,2315.23,1,0,1,35.01,0,3,7.14,0
13,1982.36,2,0,1,50.83,0,1,7.15,0
14,1371.66,0,0,1,46.36,0,3,21.34,0
16,1863.19,0,0,1,46.25,0,3,17.04,0
16,1420.84,1,0,1,40.36,0,4,16.79,0
11,2262.73,0,0,1,58.88,0,4,18.98,0
9,1522.16,0,0,0,60.83,0,2,22.08,0
9,1749.93,0,0,1,57.62,0,2,15.88,0
9,997.02,0,0,1,62.2,0,2,18.85,0
15,1257.61,0,0,0,78.97,0,1,4.1,0
17,1473.51,0,0,1,75.35,0,5,19.41,0
12,2137.91,0,0,1,71.1,0,5,21.21,0
16,1792.84,0,0,1,50.36,0,2,10.69,0
17,1996.57,0,0,1,58.33,0,3,20.7,0
12,1441.86,0,0,1,38.35,0,3,18.65,0
7,1968.97,0,0,1,42.65,0,4,0.5,0
16,1861.8,0,0,1,62.26,0,4,16.41,0
12,1298.34,0,0,1,51.83,0,4,12.97,0
15,963.88,2,0,1,43.39,0,1,11.91,0
10,1730.86,0,0,1,63.25,0,4,8.75,0
11,2110.77,0,0,1,41.83,0,2,3.98,0
11,1261.99,0,0,1,55.53,0,4,13.99,0
13,1082.77,2,0,1,51.64,0,4,19.46,0
9,2488.86,0,0,1,69.78,0,5,14.91,0
11,2344.85,0,0,1,69.3,0,5,7.17,0
10,1385.17,0,0,1,56.45,0,4,18.18,0
12,1953.68,0,0,1,58.08,0,4,14.69,0
1,198.3,4,1,0,103.79,0,17,0.45,1
16,1833.11,0,0,1,38.31,0,4,23.07,0
11,1520.91,0,0,1,47.2,0,3,11.18,0
16,1928.4,0,0,1,44.74,0,3,9.79,0
13,1929.27,0,0,1,48.3,0,4,17.03,0
13,1476.11,0,0,1,34.29,0,3,8.15,0
15,1715.45,0,0,1,35.89,0,5,5.94,0
13,1916.55,0,0,1,60.16,0,4,14.94,0
11,1501.62,1,0,1,62.46,0,5,21.3,0
18,1981.43,0,0,1,40.71,0,5,6.62,0
16,1947.61,0,0,0,58.07,0,4,4.96,0
16,2317.1,1,0,1,84.97,0,5,8.87,0
17,2032.71,0,0,1,64.02,0,5,0.5,0
17,2265.14,1,0,1,57.14,0,3,11.85,0
9,2232.61,0,0,1,41.87,0,3,14.43,0
9,1612.35,0,0,1,54.96,0,1,12.25,0
2,304.87,3,1,0,5.98,0,28,0.47,1
17,1503.8,1,0,1,42.41,0,2,4.61,0
15,1918.09,0,0,1,58.06,0,4,13.58,0
13,2123.84,1,0,1,52.52,0,3,13.71,0
14,2053.29,0,0,1,53.62,0,3,15.07,0
11,1739.87,0,0,1,67.41,0,2,10.53,0
13,1400.76,0,0,1,69.93,0,2,16.07,0
9,2050.65,1,0,1,69.26,0,2,4.64,0
10,1892.58,1,0,1,58.01,0,1,11.19,0
13,1661.94,0,0,1,43.67,0,1,14.43,0
16,1149.08,1,0,1,43.55,0,4,20.05,0
10,2160.21,0,0,1,55.32,0,2,12.0,0
5,311.42,4,1,0,10.46,1,41,0.55,1
13,1169.2,1,0,1,61.27,0,2,10.61,0
9,1913.5,0,0,1,55.85,0,1,22.76,0
3,371.52,4,1,0,15.24,0,29,0.04,1
11,2067.54,0,0,1,41.26,0,4,13.67,0
10,2523.04,1,0,1,37.01,0,5,10.06,0
17,1748.69,0,0,1,45.13,0,2,9.95,0
10,1023.37,0,0,1,31.55,0,5,11.13,0
14,2045.51,0,0,1,64.68,0,4,3.71,0
16,2148.88,0,0,1,59.25,0,2,7.37,0
10,1877.73,1,0,1,57.92,0,2,11.58,0
12,2150.58,0,0,1,51.1,0,2,13.59,0
9,1240.13,0,0,1,43.41,0,1,3.55,0
12,1982.68,0,0,1,47.93,0,1,12.98,0
14,1376.62,0,0,1,34.78,0,1,13.59,0
1,260.73,8,1,0,14.89,1,23,0.01,1
10,1167.11,0,0,1,68.57,0,5,18.4,0
5,213.88,3,1,0,14.85,1,22,0.11,1
13,1779.38,1,0,1,58.48,0,5,10.93,0
17,1697.22,0,0,1,47.76,0,1,8.29,0
13,1404.02,0,0,1,54.42,0,4,8.39,0
9,2063.78,0,0,1,53.37,0,2,11.45,0
10,1854.14,1,0,1,44.72,0,4,21.14,0
11,1558.04,0,0,0,58.54,0,4,23.84,0
